d_date,IUCR_Code,ID-count,Bin1-sum,Bin2-sum,Bin3-sum,Bin4-sum,Bin5-sum
3/10/2016,8,31,0,1,30,0,0
3/10/2016,9,149,0,4,145,0,0
3/10/2016,10,28,0,4,24,0,0
3/10/2016,11,2,0,0,2,0,0
3/10/2016,13,48,0,0,48,0,0
3/10/2016,14,125,0,5,120,0,0
3/10/2016,15,4,0,0,4,0,0
3/10/2016,17,3,0,0,3,0,0
3/10/2016,19,4,0,1,3,0,0
3/10/2016,20,61,0,0,61,0,0
3/10/2016,22,59,0,0,59,0,0
3/10/2017,1,3,0,3,0,0,0
3/10/2017,2,6,0,6,0,0,0
3/10/2017,3,25,0,25,0,0,0
3/10/2017,4,114,0,114,0,0,0
3/10/2017,6,45,0,45,0,0,0
3/10/2017,8,34,0,34,0,0,0
3/10/2017,9,157,0,157,0,0,0
3/10/2017,10,26,0,26,0,0,0
3/10/2017,11,1,0,1,0,0,0
3/10/2017,13,56,0,56,0,0,0
3/10/2017,14,73,0,73,0,0,0
3/10/2017,15,10,0,10,0,0,0
3/10/2017,16,1,0,1,0,0,0
3/10/2017,17,3,0,3,0,0,0
3/10/2017,19,8,0,8,0,0,0
3/10/2017,20,41,0,41,0,0,0
3/10/2017,21,1,0,1,0,0,0
3/10/2017,22,60,0,60,0,0,0
3/10/2018,1,3,0,3,0,0,0
3/10/2018,2,4,0,4,0,0,0
3/10/2018,3,32,0,24,8,0,0
3/10/2018,4,152,0,142,10,0,0
3/10/2018,6,53,0,50,3,0,0
3/10/2018,8,24,0,20,4,0,0
3/10/2018,9,155,0,142,13,0,0
3/10/2018,10,16,0,15,1,0,0
3/10/2018,11,1,0,1,0,0,0
3/10/2018,13,39,0,34,5,0,0
3/10/2018,14,85,0,78,7,0,0
3/10/2018,15,13,0,13,0,0,0
3/10/2018,17,3,0,2,1,0,0
3/10/2018,18,1,0,1,0,0,0
3/10/2018,19,3,0,3,0,0,0
3/10/2018,20,41,0,39,2,0,0
3/10/2018,21,1,0,0,1,0,0
3/10/2018,22,51,0,46,5,0,0
3/11/2015,2,2,0,2,0,0,0
3/11/2015,3,17,0,8,9,0,0
3/11/2015,4,123,0,44,79,0,0
3/11/2015,6,61,0,12,49,0,0
3/11/2015,7,1,0,0,1,0,0
3/11/2015,8,30,0,9,21,0,0
3/11/2015,9,150,0,56,94,0,0
3/11/2015,10,37,0,22,15,0,0
3/11/2015,11,3,0,1,2,0,0
3/11/2015,13,60,0,15,45,0,0
3/11/2015,14,92,0,34,58,0,0
3/11/2015,15,9,0,1,8,0,0
3/11/2015,16,12,0,8,4,0,0
3/11/2015,17,2,0,1,1,0,0
3/11/2015,19,5,0,2,3,0,0
3/11/2015,20,71,0,31,40,0,0
3/11/2015,22,65,0,30,35,0,0
3/11/2016,1,3,0,1,2,0,0
3/11/2016,2,4,0,2,2,0,0
3/11/2016,3,20,0,9,11,0,0
3/11/2016,4,140,0,63,77,0,0
3/11/2016,6,50,0,22,28,0,0
3/11/2016,8,30,0,11,19,0,0
3/11/2016,9,165,0,67,98,0,0
3/11/2016,10,23,0,18,5,0,0
3/11/2016,11,2,0,2,0,0,0
3/11/2016,13,48,0,13,35,0,0
3/11/2016,14,101,0,48,53,0,0
3/11/2016,15,10,0,4,6,0,0
3/11/2016,16,1,0,1,0,0,0
3/11/2016,17,5,0,3,2,0,0
3/11/2016,18,1,0,0,1,0,0
3/11/2016,19,11,0,3,8,0,0
3/11/2016,20,59,0,24,35,0,0
3/11/2016,22,58,0,23,35,0,0
3/11/2017,1,3,1,2,0,0,0
3/11/2017,2,2,0,2,0,0,0
3/11/2017,3,21,4,17,0,0,0
3/11/2017,4,158,15,143,0,0,0
3/11/2017,6,32,3,29,0,0,0
3/11/2017,8,25,3,22,0,0,0
3/11/2017,9,136,6,130,0,0,0
3/11/2017,10,35,2,33,0,0,0
3/11/2017,11,3,2,1,0,0,0
3/11/2017,13,34,1,33,0,0,0
3/11/2017,14,100,7,93,0,0,0
3/11/2017,15,5,0,5,0,0,0
3/11/2017,16,1,1,0,0,0,0
3/11/2017,17,4,1,3,0,0,0
3/11/2017,18,1,0,1,0,0,0
3/11/2017,20,27,0,27,0,0,0
3/11/2017,21,12,0,12,0,0,0
3/11/2017,22,55,1,54,0,0,0
3/11/2018,1,2,0,2,0,0,0
3/11/2018,2,4,0,4,0,0,0
3/11/2018,3,24,0,24,0,0,0
3/11/2018,4,146,0,146,0,0,0
3/11/2018,6,54,0,54,0,0,0
3/11/2018,7,1,0,1,0,0,0
3/11/2018,8,19,0,19,0,0,0
3/11/2018,9,132,0,132,0,0,0
3/11/2018,10,20,0,20,0,0,0
3/11/2018,11,2,0,2,0,0,0
3/11/2018,13,29,0,29,0,0,0
3/11/2018,14,90,0,90,0,0,0
3/11/2018,15,11,0,11,0,0,0
3/11/2018,17,5,0,5,0,0,0
3/11/2018,19,2,0,2,0,0,0
3/11/2018,20,36,0,36,0,0,0
3/11/2018,21,2,0,2,0,0,0
3/11/2018,22,35,0,35,0,0,0
3/12/2015,2,1,0,0,1,0,0
3/12/2015,3,12,0,3,9,0,0
3/12/2015,4,162,0,49,113,0,0
3/12/2015,6,54,0,10,44,0,0
3/12/2015,7,1,0,1,0,0,0
3/12/2015,8,23,0,3,20,0,0
3/12/2015,9,158,0,29,129,0,0
3/12/2015,10,30,0,9,21,0,0
3/12/2015,11,2,0,2,0,0,0
3/12/2015,13,45,0,8,37,0,0
3/12/2015,14,89,0,28,61,0,0
3/12/2015,15,9,0,2,7,0,0
3/12/2015,16,7,0,2,5,0,0
3/12/2015,17,2,0,0,2,0,0
3/12/2015,18,2,0,0,2,0,0
3/12/2015,19,4,0,1,3,0,0
3/12/2015,20,76,0,15,61,0,0
3/12/2015,22,71,0,19,52,0,0
3/12/2016,1,1,0,1,0,0,0
3/12/2016,2,6,0,1,5,0,0
3/12/2016,3,27,0,12,15,0,0
3/12/2016,4,176,0,37,139,0,0
3/12/2016,6,58,0,11,47,0,0
3/12/2016,8,23,0,6,17,0,0
3/12/2016,9,166,0,32,134,0,0
3/12/2016,10,30,0,6,24,0,0
3/12/2016,11,2,0,1,1,0,0
3/12/2016,13,31,0,9,22,0,0
3/12/2016,14,112,0,28,84,0,0
3/12/2016,15,15,0,4,11,0,0
3/12/2016,17,2,0,0,2,0,0
3/12/2016,19,2,0,0,2,0,0
3/12/2016,20,30,0,2,28,0,0
3/12/2016,21,4,0,0,4,0,0
3/12/2016,22,58,0,9,49,0,0
3/12/2017,1,3,0,3,0,0,0
3/12/2017,2,3,0,3,0,0,0
3/12/2017,3,29,0,29,0,0,0
3/12/2017,4,120,0,120,0,0,0
3/12/2017,6,33,0,33,0,0,0
3/12/2017,8,25,0,25,0,0,0
3/12/2017,9,100,0,100,0,0,0
3/12/2017,10,15,0,15,0,0,0
3/12/2017,11,2,0,2,0,0,0
3/12/2017,13,39,0,39,0,0,0
3/12/2017,14,77,0,77,0,0,0
3/12/2017,15,8,0,8,0,0,0
3/12/2017,17,1,0,1,0,0,0
3/12/2017,19,4,0,4,0,0,0
3/12/2017,20,36,0,36,0,0,0
3/12/2017,22,55,0,55,0,0,0
3/12/2018,2,1,0,1,0,0,0
3/12/2018,3,33,0,18,15,0,0
3/12/2018,4,120,0,54,66,0,0
3/12/2018,6,51,0,15,36,0,0
3/12/2018,7,1,0,0,1,0,0
3/12/2018,8,32,0,14,18,0,0
3/12/2018,9,163,0,68,95,0,0
3/12/2018,10,19,0,10,9,0,0
3/12/2018,13,46,0,18,28,0,0
3/12/2018,14,82,0,53,29,0,0
3/12/2018,15,15,0,11,4,0,0
3/12/2018,17,4,0,1,3,0,0
3/12/2018,19,5,0,2,3,0,0
3/12/2018,20,32,0,17,15,0,0
3/12/2018,22,47,0,17,30,0,0
3/13/2015,2,1,0,0,1,0,0
3/13/2015,3,32,0,6,18,8,0
3/13/2015,4,173,0,32,105,36,0
3/13/2015,6,43,0,3,29,11,0
3/13/2015,7,2,0,1,1,0,0
3/13/2015,8,28,0,6,13,9,0
3/13/2015,9,159,0,18,98,43,0
3/13/2015,10,37,0,3,30,4,0
3/13/2015,11,1,0,1,0,0,0
3/13/2015,13,52,0,5,39,8,0
3/13/2015,14,108,0,11,79,18,0
3/13/2015,15,20,0,3,16,1,0
3/13/2015,16,2,0,0,2,0,0
3/13/2015,17,3,0,1,2,0,0
3/13/2015,19,9,0,2,5,2,0
3/13/2015,20,91,0,6,63,22,0
3/13/2015,21,2,0,0,1,1,0
3/13/2015,22,49,0,8,33,8,0
3/13/2016,1,1,0,0,1,0,0
3/13/2016,2,5,0,0,5,0,0
3/13/2016,3,18,0,0,18,0,0
3/13/2016,4,146,0,0,146,0,0
3/13/2016,6,44,0,0,44,0,0
3/13/2016,8,31,0,0,31,0,0
3/13/2016,9,135,0,0,135,0,0
3/13/2016,10,18,0,0,18,0,0
3/13/2016,11,2,0,0,2,0,0
3/13/2016,13,38,0,0,38,0,0
3/13/2016,14,91,0,0,91,0,0
3/13/2016,15,9,0,0,9,0,0
3/13/2016,16,2,0,0,2,0,0
3/13/2016,17,6,0,0,6,0,0
3/13/2016,19,7,0,0,7,0,0
3/13/2016,20,33,0,0,33,0,0
3/13/2016,21,2,0,0,2,0,0
3/13/2016,22,38,0,0,38,0,0
3/13/2017,1,3,0,3,0,0,0
3/13/2017,2,5,0,5,0,0,0
3/13/2017,3,17,0,17,0,0,0
3/13/2017,4,110,0,110,0,0,0
3/13/2017,6,44,0,44,0,0,0
3/13/2017,8,32,0,32,0,0,0
3/13/2017,9,123,0,123,0,0,0
3/13/2017,10,15,0,15,0,0,0
3/13/2017,11,1,0,1,0,0,0
3/13/2017,13,44,0,44,0,0,0
3/13/2017,14,60,0,60,0,0,0
3/13/2017,15,8,0,8,0,0,0
3/13/2017,17,5,0,5,0,0,0
3/13/2017,19,3,0,3,0,0,0
3/13/2017,20,22,0,22,0,0,0
3/13/2017,21,1,0,1,0,0,0
3/13/2017,22,46,0,46,0,0,0
3/13/2018,1,1,0,1,0,0,0
3/13/2018,2,2,0,2,0,0,0
3/13/2018,3,14,0,14,0,0,0
3/13/2018,4,121,0,121,0,0,0
3/13/2018,6,56,0,56,0,0,0
3/13/2018,8,23,0,23,0,0,0
3/13/2018,9,154,0,154,0,0,0
3/13/2018,10,33,0,33,0,0,0
3/13/2018,11,1,0,1,0,0,0
3/13/2018,13,47,0,47,0,0,0
3/13/2018,14,82,0,82,0,0,0
3/13/2018,15,13,0,13,0,0,0
3/13/2018,17,3,0,3,0,0,0
3/13/2018,19,5,0,5,0,0,0
3/13/2018,20,30,0,30,0,0,0
3/13/2018,21,1,0,1,0,0,0
3/13/2018,22,46,0,46,0,0,0
3/14/2015,2,11,0,1,10,0,0
3/14/2015,3,24,0,2,22,0,0
3/14/2015,4,180,0,17,163,0,0
3/14/2015,6,50,0,4,46,0,0
3/14/2015,8,23,0,2,21,0,0
3/14/2015,9,159,0,7,152,0,0
3/14/2015,10,25,0,0,25,0,0
3/14/2015,11,1,0,0,1,0,0
3/14/2015,13,31,0,1,30,0,0
3/14/2015,14,127,0,7,120,0,0
3/14/2015,15,11,0,0,11,0,0
3/14/2015,16,3,0,0,3,0,0
3/14/2015,18,1,0,0,1,0,0
3/14/2015,19,7,0,0,7,0,0
3/14/2015,20,79,0,3,76,0,0
3/14/2015,21,9,0,1,8,0,0
3/14/2015,22,55,0,3,52,0,0
3/14/2016,1,1,0,0,1,0,0
3/14/2016,2,3,0,0,3,0,0
3/14/2016,3,22,0,0,22,0,0
3/14/2016,4,126,0,0,126,0,0
3/14/2016,6,49,0,0,49,0,0
3/14/2016,7,1,0,0,1,0,0
3/14/2016,8,43,0,0,43,0,0
3/14/2016,9,141,0,0,141,0,0
3/14/2016,10,23,0,0,23,0,0
3/14/2016,11,3,0,0,3,0,0
3/14/2016,13,62,0,0,62,0,0
3/14/2016,14,92,0,0,92,0,0
3/14/2016,15,7,0,0,7,0,0
3/14/2016,17,2,0,0,2,0,0
3/14/2016,19,10,0,0,10,0,0
3/14/2016,20,42,0,0,42,0,0
3/14/2016,22,55,0,0,55,0,0
3/14/2017,2,1,0,1,0,0,0
3/14/2017,3,14,0,14,0,0,0
3/14/2017,4,89,0,89,0,0,0
3/14/2017,6,39,0,39,0,0,0
3/14/2017,8,30,0,30,0,0,0
3/14/2017,9,98,0,98,0,0,0
3/14/2017,10,14,0,14,0,0,0
3/14/2017,13,55,0,55,0,0,0
3/14/2017,14,50,0,50,0,0,0
3/14/2017,15,7,0,7,0,0,0
3/14/2017,17,1,0,1,0,0,0
3/14/2017,19,3,0,3,0,0,0
3/14/2017,20,20,0,20,0,0,0
3/14/2017,22,45,0,45,0,0,0
3/14/2018,2,1,0,0,1,0,0
3/14/2018,3,20,0,7,13,0,0
3/14/2018,4,138,0,52,86,0,0
3/14/2018,6,51,0,22,29,0,0
3/14/2018,7,1,0,1,0,0,0
3/14/2018,8,28,0,18,10,0,0
3/14/2018,9,142,0,47,95,0,0
3/14/2018,10,20,0,6,14,0,0
3/14/2018,13,43,0,17,26,0,0
3/14/2018,14,89,0,30,59,0,0
3/14/2018,15,12,0,5,7,0,0
3/14/2018,16,1,0,0,1,0,0
3/14/2018,17,3,0,1,2,0,0
3/14/2018,19,8,0,4,4,0,0
3/14/2018,20,39,0,15,24,0,0
3/14/2018,22,51,0,21,30,0,0
3/15/2015,1,4,0,1,2,1,0
3/15/2015,2,3,0,2,1,0,0
3/15/2015,3,24,0,8,13,3,0
3/15/2015,4,183,0,64,91,28,0
3/15/2015,6,62,0,4,42,16,0
3/15/2015,7,2,0,0,1,1,0
3/15/2015,8,33,0,7,21,5,0
3/15/2015,9,143,0,31,78,34,0
3/15/2015,10,32,0,8,17,7,0
3/15/2015,11,3,0,2,1,0,0
3/15/2015,13,37,0,4,27,6,0
3/15/2015,14,111,0,36,63,12,0
3/15/2015,15,15,0,3,9,3,0
3/15/2015,17,3,0,2,0,1,0
3/15/2015,18,2,0,0,0,2,0
3/15/2015,19,7,0,1,6,0,0
3/15/2015,20,57,0,2,47,8,0
3/15/2015,21,1,0,1,0,0,0
3/15/2015,22,53,0,10,32,11,0
3/15/2016,1,4,0,0,4,0,0
3/15/2016,2,5,0,0,5,0,0
3/15/2016,3,30,0,0,30,0,0
3/15/2016,4,134,0,0,134,0,0
3/15/2016,6,59,0,0,59,0,0
3/15/2016,8,33,0,0,33,0,0
3/15/2016,9,157,0,0,157,0,0
3/15/2016,10,14,0,0,14,0,0
3/15/2016,11,1,0,0,1,0,0
3/15/2016,13,57,0,0,57,0,0
3/15/2016,14,89,0,0,89,0,0
3/15/2016,15,11,0,0,11,0,0
3/15/2016,16,4,0,0,4,0,0
3/15/2016,17,5,0,0,5,0,0
3/15/2016,18,1,0,0,1,0,0
3/15/2016,19,5,0,0,5,0,0
3/15/2016,20,46,0,0,46,0,0
3/15/2016,22,55,0,0,55,0,0
3/15/2017,2,3,1,2,0,0,0
3/15/2017,3,15,1,14,0,0,0
3/15/2017,4,111,17,94,0,0,0
3/15/2017,6,44,3,41,0,0,0
3/15/2017,8,29,4,25,0,0,0
3/15/2017,9,137,15,122,0,0,0
3/15/2017,10,25,7,18,0,0,0
3/15/2017,13,54,2,52,0,0,0
3/15/2017,14,74,12,62,0,0,0
3/15/2017,15,6,0,6,0,0,0
3/15/2017,16,4,0,4,0,0,0
3/15/2017,17,4,0,4,0,0,0
3/15/2017,19,3,0,3,0,0,0
3/15/2017,20,41,1,40,0,0,0
3/15/2017,22,52,4,48,0,0,0
3/15/2018,2,2,0,0,2,0,0
3/15/2018,3,30,0,24,6,0,0
3/15/2018,4,129,0,65,64,0,0
3/15/2018,6,62,0,34,28,0,0
3/15/2018,8,24,0,17,7,0,0
3/15/2018,9,158,0,75,83,0,0
3/15/2018,10,25,0,14,11,0,0
3/15/2018,11,1,0,1,0,0,0
3/15/2018,13,54,0,21,33,0,0
3/15/2018,14,85,0,56,29,0,0
3/15/2018,15,9,0,8,1,0,0
3/15/2018,17,4,0,2,2,0,0
3/15/2018,19,9,0,6,3,0,0
3/15/2018,20,36,0,19,17,0,0
3/15/2018,22,49,0,24,25,0,0
3/16/2015,1,2,0,0,2,0,0
3/16/2015,2,3,0,0,2,1,0
3/16/2015,3,24,0,0,17,7,0
3/16/2015,4,157,0,0,95,62,0
3/16/2015,6,61,0,0,26,35,0
3/16/2015,8,36,0,0,17,19,0
3/16/2015,9,158,0,0,72,86,0
3/16/2015,10,17,0,0,8,9,0
3/16/2015,11,2,0,0,2,0,0
3/16/2015,13,48,0,0,17,31,0
3/16/2015,14,97,0,0,54,43,0
3/16/2015,15,13,0,0,7,6,0
3/16/2015,16,1,0,0,0,1,0
3/16/2015,17,4,0,0,2,2,0
3/16/2015,18,4,0,0,1,3,0
3/16/2015,19,7,0,0,3,4,0
3/16/2015,20,82,0,0,40,42,0
3/16/2015,22,62,0,0,28,34,0
3/16/2016,1,1,0,0,1,0,0
3/16/2016,2,3,0,0,3,0,0
3/16/2016,3,28,0,0,28,0,0
3/16/2016,4,158,0,0,158,0,0
3/16/2016,6,59,0,0,59,0,0
3/16/2016,8,38,0,0,38,0,0
3/16/2016,9,143,0,0,143,0,0
3/16/2016,10,22,0,0,22,0,0
3/16/2016,11,4,0,0,4,0,0
3/16/2016,13,58,0,0,58,0,0
3/16/2016,14,99,0,0,99,0,0
3/16/2016,15,13,0,0,13,0,0
3/16/2016,16,3,0,0,3,0,0
3/16/2016,17,5,0,0,5,0,0
3/16/2016,18,1,0,0,1,0,0
3/16/2016,19,6,0,0,6,0,0
3/16/2016,20,47,0,0,47,0,0
3/16/2016,21,1,0,0,1,0,0
3/16/2016,22,54,0,0,54,0,0
3/16/2017,1,2,0,1,1,0,0
3/16/2017,2,2,0,1,1,0,0
3/16/2017,3,23,1,17,5,0,0
3/16/2017,4,119,1,80,38,0,0
3/16/2017,6,51,0,35,16,0,0
3/16/2017,8,30,0,14,16,0,0
3/16/2017,9,151,5,85,61,0,0
3/16/2017,10,38,3,29,6,0,0
3/16/2017,13,47,3,30,14,0,0
3/16/2017,14,80,4,44,32,0,0
3/16/2017,15,9,0,8,1,0,0
3/16/2017,16,5,0,5,0,0,0
3/16/2017,17,4,0,4,0,0,0
3/16/2017,19,9,0,5,4,0,0
3/16/2017,20,36,2,21,13,0,0
3/16/2017,22,59,1,35,23,0,0
3/16/2018,1,2,0,2,0,0,0
3/16/2018,2,5,0,5,0,0,0
3/16/2018,3,19,0,19,0,0,0
3/16/2018,4,125,0,125,0,0,0
3/16/2018,6,74,0,74,0,0,0
3/16/2018,8,29,0,29,0,0,0
3/16/2018,9,155,0,155,0,0,0
3/16/2018,10,22,0,22,0,0,0
3/16/2018,11,2,0,2,0,0,0
3/16/2018,13,49,0,49,0,0,0
3/16/2018,14,90,0,90,0,0,0
3/16/2018,15,15,0,15,0,0,0
3/16/2018,16,1,0,1,0,0,0
3/16/2018,17,2,0,2,0,0,0
3/16/2018,19,7,0,7,0,0,0
3/16/2018,20,46,0,46,0,0,0
3/16/2018,21,1,0,1,0,0,0
3/16/2018,22,45,0,45,0,0,0
3/17/2015,2,4,0,2,2,0,0
3/17/2015,3,17,0,11,6,0,0
3/17/2015,4,129,0,65,64,0,0
3/17/2015,6,62,0,33,29,0,0
3/17/2015,7,1,0,1,0,0,0
3/17/2015,8,25,0,11,14,0,0
3/17/2015,9,147,0,78,69,0,0
3/17/2015,10,17,0,11,6,0,0
3/17/2015,13,33,0,17,16,0,0
3/17/2015,14,99,0,62,37,0,0
3/17/2015,15,4,0,1,3,0,0
3/17/2015,16,1,0,0,1,0,0
3/17/2015,17,1,0,0,1,0,0
3/17/2015,18,1,0,0,1,0,0
3/17/2015,19,4,0,4,0,0,0
3/17/2015,20,98,0,58,40,0,0
3/17/2015,22,49,0,25,24,0,0
3/17/2016,1,1,0,0,1,0,0
3/17/2016,2,6,0,0,6,0,0
3/17/2016,3,23,0,0,23,0,0
3/17/2016,4,142,0,0,142,0,0
3/17/2016,6,49,0,0,49,0,0
3/17/2016,7,1,0,0,1,0,0
3/17/2016,8,32,0,0,32,0,0
3/17/2016,9,171,0,0,171,0,0
3/17/2016,10,31,0,0,31,0,0
3/17/2016,13,50,0,0,50,0,0
3/17/2016,14,105,0,0,105,0,0
3/17/2016,15,13,0,0,13,0,0
3/17/2016,16,7,0,0,7,0,0
3/17/2016,17,8,0,0,8,0,0
3/17/2016,19,3,0,0,3,0,0
3/17/2016,20,41,0,0,41,0,0
3/17/2016,22,53,0,0,53,0,0
3/17/2017,1,2,0,1,1,0,0
3/17/2017,2,1,0,1,0,0,0
3/17/2017,3,32,0,17,15,0,0
3/17/2017,4,114,0,39,75,0,0
3/17/2017,6,59,0,15,44,0,0
3/17/2017,8,31,0,16,15,0,0
3/17/2017,9,154,0,47,107,0,0
3/17/2017,10,33,0,11,22,0,0
3/17/2017,11,1,0,1,0,0,0
3/17/2017,13,51,0,26,25,0,0
3/17/2017,14,108,0,26,82,0,0
3/17/2017,15,11,0,2,9,0,0
3/17/2017,17,3,0,0,3,0,0
3/17/2017,19,5,0,1,4,0,0
3/17/2017,20,43,0,8,35,0,0
3/17/2017,21,1,0,0,1,0,0
3/17/2017,22,59,0,23,36,0,0
3/17/2018,1,3,0,2,1,0,0
3/17/2018,2,9,0,6,3,0,0
3/17/2018,3,23,0,14,9,0,0
3/17/2018,4,188,0,95,93,0,0
3/17/2018,6,49,0,24,25,0,0
3/17/2018,8,19,0,11,8,0,0
3/17/2018,9,166,0,55,111,0,0
3/17/2018,10,25,0,15,10,0,0
3/17/2018,13,47,0,19,28,0,0
3/17/2018,14,126,0,71,55,0,0
3/17/2018,15,14,0,7,7,0,0
3/17/2018,17,1,0,0,1,0,0
3/17/2018,19,7,0,3,4,0,0
3/17/2018,20,43,0,11,32,0,0
3/17/2018,21,3,0,0,3,0,0
3/17/2018,22,48,0,19,29,0,0
3/18/2015,2,5,0,0,5,0,0
3/18/2015,3,21,0,4,17,0,0
3/18/2015,4,144,0,18,126,0,0
3/18/2015,6,44,0,5,39,0,0
3/18/2015,8,28,0,9,19,0,0
3/18/2015,9,131,0,16,115,0,0
3/18/2015,10,25,0,10,15,0,0
3/18/2015,11,5,0,1,4,0,0
3/18/2015,13,49,0,4,45,0,0
3/18/2015,14,75,0,17,58,0,0
3/18/2015,15,12,0,2,10,0,0
3/18/2015,16,7,0,0,7,0,0
3/18/2015,18,1,0,0,1,0,0
3/18/2015,19,4,0,2,2,0,0
3/18/2015,20,80,0,5,75,0,0
3/18/2015,21,2,0,0,2,0,0
3/18/2015,22,55,0,6,49,0,0
3/18/2016,1,3,0,2,1,0,0
3/18/2016,2,6,0,4,2,0,0
3/18/2016,3,29,0,16,13,0,0
3/18/2016,4,151,0,92,59,0,0
3/18/2016,6,47,0,22,25,0,0
3/18/2016,7,1,0,0,1,0,0
3/18/2016,8,36,0,21,15,0,0
3/18/2016,9,161,0,97,64,0,0
3/18/2016,10,27,0,22,5,0,0
3/18/2016,11,2,0,1,1,0,0
3/18/2016,13,58,0,19,39,0,0
3/18/2016,14,121,0,74,47,0,0
3/18/2016,15,8,0,5,3,0,0
3/18/2016,17,1,0,0,1,0,0
3/18/2016,18,1,0,1,0,0,0
3/18/2016,19,12,0,8,4,0,0
3/18/2016,20,64,0,30,34,0,0
3/18/2016,21,4,0,1,3,0,0
3/18/2016,22,57,0,25,32,0,0
3/18/2017,1,1,0,1,0,0,0
3/18/2017,2,5,0,2,3,0,0
3/18/2017,3,32,0,12,20,0,0
3/18/2017,4,147,0,49,98,0,0
3/18/2017,6,37,0,4,33,0,0
3/18/2017,7,1,0,0,1,0,0
3/18/2017,8,26,0,8,18,0,0
3/18/2017,9,139,0,33,106,0,0
3/18/2017,10,31,0,10,21,0,0
3/18/2017,12,1,0,0,1,0,0
3/18/2017,13,35,0,5,30,0,0
3/18/2017,14,127,0,33,94,0,0
3/18/2017,15,6,0,1,5,0,0
3/18/2017,17,5,0,3,2,0,0
3/18/2017,19,6,0,0,6,0,0
3/18/2017,20,30,0,4,26,0,0
3/18/2017,22,45,0,13,32,0,0
3/18/2018,1,2,0,0,2,0,0
3/18/2018,2,3,0,2,1,0,0
3/18/2018,3,22,0,12,10,0,0
3/18/2018,4,162,0,53,109,0,0
3/18/2018,6,45,0,9,36,0,0
3/18/2018,8,22,0,8,14,0,0
3/18/2018,9,142,0,33,109,0,0
3/18/2018,10,28,0,2,26,0,0
3/18/2018,13,40,0,9,31,0,0
3/18/2018,14,89,0,26,63,0,0
3/18/2018,15,16,0,2,14,0,0
3/18/2018,17,1,0,0,1,0,0
3/18/2018,18,2,0,0,2,0,0
3/18/2018,19,9,0,2,7,0,0
3/18/2018,20,34,0,3,31,0,0
3/18/2018,22,56,0,6,50,0,0
3/19/2015,1,4,0,1,3,0,0
3/19/2015,2,2,0,1,1,0,0
3/19/2015,3,22,0,3,19,0,0
3/19/2015,4,157,0,19,138,0,0
3/19/2015,6,49,0,2,47,0,0
3/19/2015,8,28,0,4,24,0,0
3/19/2015,9,154,0,14,140,0,0
3/19/2015,10,23,0,6,17,0,0
3/19/2015,11,3,0,1,2,0,0
3/19/2015,13,28,0,0,28,0,0
3/19/2015,14,119,0,15,104,0,0
3/19/2015,15,9,0,0,9,0,0
3/19/2015,16,3,0,0,3,0,0
3/19/2015,17,2,0,0,2,0,0
3/19/2015,19,7,0,0,7,0,0
3/19/2015,20,74,0,4,70,0,0
3/19/2015,22,32,0,3,29,0,0
3/19/2016,2,5,0,3,2,0,0
3/19/2016,3,22,0,18,4,0,0
3/19/2016,4,145,0,93,52,0,0
3/19/2016,6,42,0,25,17,0,0
3/19/2016,7,2,0,1,1,0,0
3/19/2016,8,32,0,11,21,0,0
3/19/2016,9,147,0,88,59,0,0
3/19/2016,10,33,0,19,14,0,0
3/19/2016,11,1,0,1,0,0,0
3/19/2016,13,46,0,16,30,0,0
3/19/2016,14,113,0,79,34,0,0
3/19/2016,15,8,0,4,4,0,0
3/19/2016,16,14,0,14,0,0,0
3/19/2016,17,1,0,1,0,0,0
3/19/2016,18,1,0,1,0,0,0
3/19/2016,19,5,0,3,2,0,0
3/19/2016,20,44,0,28,16,0,0
3/19/2016,21,1,0,1,0,0,0
3/19/2016,22,36,0,21,15,0,0
3/19/2017,2,4,0,2,2,0,0
3/19/2017,3,33,0,8,25,0,0
3/19/2017,4,144,0,47,97,0,0
3/19/2017,6,50,0,3,47,0,0
3/19/2017,8,19,0,4,15,0,0
3/19/2017,9,102,0,17,85,0,0
3/19/2017,10,14,0,2,12,0,0
3/19/2017,11,2,0,0,2,0,0
3/19/2017,13,36,0,5,31,0,0
3/19/2017,14,95,0,24,71,0,0
3/19/2017,15,15,0,6,9,0,0
3/19/2017,16,3,0,0,3,0,0
3/19/2017,17,4,0,1,3,0,0
3/19/2017,19,4,0,0,4,0,0
3/19/2017,20,33,0,4,29,0,0
3/19/2017,21,1,0,0,1,0,0
3/19/2017,22,45,0,6,39,0,0
3/19/2018,2,1,0,1,0,0,0
3/19/2018,3,39,0,29,10,0,0
3/19/2018,4,127,0,66,61,0,0
3/19/2018,6,36,0,19,17,0,0
3/19/2018,8,35,0,19,16,0,0
3/19/2018,9,135,0,74,61,0,0
3/19/2018,10,29,0,17,12,0,0
3/19/2018,13,58,0,20,38,0,0
3/19/2018,14,85,0,48,37,0,0
3/19/2018,15,14,0,11,3,0,0
3/19/2018,17,3,0,1,2,0,0
3/19/2018,19,5,0,3,2,0,0
3/19/2018,20,38,0,21,17,0,0
3/19/2018,22,41,0,23,18,0,0
3/2/2015,1,1,0,1,0,0,0
3/2/2015,2,5,2,3,0,0,0
3/2/2015,3,26,7,19,0,0,0
3/2/2015,4,110,15,95,0,0,0
